element_type,osmid,geometry,wheelchair,amenity,name,cuisine,diet:vegetarian,opening_hours,brand,height,operator,addr:city,addr:country,addr:housenumber,addr:postcode,addr:street,phone,shop,website,source,level,description,check_date:opening_hours,note,source:addr,check_date,surveillance,ref,nodes,brand:wikidata,brand:wikipedia,building,building:levels,drink:club-mate,toilets:wheelchair,alt_name,max_level,min_level,roof:material,smoking,source:geometry,start_date,toilets,wikidata,wikipedia,addr:suburb,roof:levels,roof:shape,old_name:1974-1978,old_name:1978-1997,old_name:1998-2007,start_date:note,trolley,building:use,indoor_seating,outdoor_seating,unisex,building:part,disused:brand,disused:name,disused:shop,roof:colour,branch,building:colour,building:material,building:levels:underground,heritage,owner,wikimedia_commons,contact:phone,contact:website,information,information:kvv,opening_hours:url,payment:cash,payment:credit_cards,payment:debit_cards,payment:visa,public_transport,tourism,internet_access,internet_access:fee,old_brand,dispensing,addr:housename,capacity,delivery,diet:vegan,email,internet_access:operator,layer,old_name,organic,seating,takeaway,nohousenumber,source:outline,addr:source,lastcheck,heritage:description,heritage:operator,architect,sport,laundry_service,payment:membership_card,self_service,fuel:diesel,fuel:e10,fuel:octane_95,fuel:octane_98,building:architecture,landuse,noaddress,contact:email,contact:fax,opening_hours:kitchen,payment:girocard,female,male,supermarket,dog,payment:contactless,payment:mastercard,roof:direction,roof:height,service:bicycle:pump,building:min_level,ways,type
way,304496728,"POLYGON ((8.4358375 49.0355879, 8.4358291 49.0355951, 8.435711 49.035606, 8.4357 49.0356005, 8.4356814 49.0355136, 8.4358189 49.0355009, 8.4358375 49.0355879))",,,,,,,,,,Karlsruhe,DE,14c,76139,Schneidemühler Straße,,,,,,,,,,,,,"[3090438403, 6848801319, 6848801318, 3090438406, 3090438397, 1464813751, 3090438403]",,,retail,,,,,,,,,"Maps4BW, LGL, www.lgl-bw.de",,,,,Waldstadt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,304496729,"POLYGON ((8.4358189 49.0355009, 8.4358375 49.0355879, 8.4358485 49.0355933, 8.4359669 49.0355825, 8.4359752 49.0355752, 8.4359453 49.0354354, 8.4358076 49.0354481, 8.4358189 49.0355009))",,,,,,,,,,Karlsruhe,DE,14e,76139,Schneidemühler Straße,,,,,,,,,,,,,"[1464813751, 3090438403, 6848801320, 1464813748, 6848801321, 1464813741, 1464813757, 1464813751]",,,retail,,,,,,,,,"Maps4BW, LGL, www.lgl-bw.de",,,,,Waldstadt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,304549264,"POLYGON ((8.4363184 49.0359469, 8.4363347 49.0359937, 8.4367447 49.0359324, 8.4367284 49.0358856, 8.4366522 49.035897, 8.4365489 49.0359125, 8.4364469 49.0359277, 8.436346 49.0359428, 8.4363184 49.0359469))",,,,,,,,,,,,,,,,,,,,,,,,,,,"[3090992954, 3090992957, 3090992951, 3090992946, 3090992947, 3090992949, 3090992950, 3090992953, 3090992954]",,,retail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,304549350,"POLYGON ((8.4332971 49.0334595, 8.4331893 49.0334753, 8.4331518 49.0333657, 8.4332595 49.0333499, 8.4332971 49.0334595))",,,,,,,,,,Karlsruhe,DE,2f,76139,Königsberger Straße,,,,Maps4BW,,,,,,,,,"[3090992358, 3090992360, 3090992349, 3090992347, 3090992358]",,,retail,,,,,,,,,,,,,,Waldstadt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,310533777,"POLYGON ((8.3588856 48.9976635, 8.3591281 48.9975719, 8.3591093 48.9975496, 8.3592541 48.9974995, 8.3591212 48.9973223, 8.3587816 48.9974324, 8.3587932 48.9974471, 8.3587205 48.9974751, 8.3588856 48.9976635))",,,,,,,,,,Karlsruhe,DE,11,76185,Herrmann-Leichtlin-Straße,,,,,,,,,,,,,"[3159556946, 4844351577, 4844351578, 3159556942, 3159556937, 4844351579, 4844351580, 3159556940, 3159556946]",,,retail,2,,,,,,,,,,,,,,0,flat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,313528207,"POLYGON ((8.3959406 49.0098574, 8.3959362 49.0098068, 8.3959263 49.009694, 8.3959204 49.0096266, 8.3959192 49.0096144, 8.3959114 49.009517, 8.3958496 49.0095189, 8.3958467 49.0094924, 8.3955181 49.0095987, 8.3955187 49.0096262, 8.39552 49.0096853, 8.3955209 49.0097227, 8.3955094 49.0097235, 8.3955247 49.0098256, 8.3955332 49.0098815, 8.3956309 49.0098762, 8.3956483 49.0098625, 8.3956474 49.0098562, 8.3956562 49.009859, 8.3956723 49.0098626, 8.3956889 49.0098652, 8.3957059 49.0098665, 8.3957229 49.0098667, 8.3957399 49.0098656, 8.3957566 49.0098634, 8.3957729 49.0098601, 8.3957885 49.0098556, 8.3958034 49.00985, 8.3958111 49.0098464, 8.3958119 49.0098526, 8.3958328 49.009864, 8.3959406 49.0098574))",,,,,,,,,,Karlsruhe,DE,211-213,76133,Kaiserstraße,,,,,,,,,,,,,"[3195269898, 1250119521, 3195269879, 1250119598, 1250119437, 1250119455, 1250119504, 1250119446, 1250119632, 1250119408, 3491843848, 3491843850, 1250119604, 1250119436, 1083343009, 3195269906, 3195269902, 1250119492, 3195269900, 1250119581, 3195269903, 1250119612, 3195269904, 1250119420, 1250119622, 1250119435, 1250119534, 3195269895, 3195269893, 3195269896, 1250119461, 3195269898]",,,retail,5,,,,,,,,,1958,,,,,0,,,,,,,,,,,,,,,,,,,1,,Aachener Grundvermögen Kapitalverwaltungsgesellschaft mbH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,314456048,"POLYGON ((8.3945271 49.0102154, 8.3946781 49.0102091, 8.3946848 49.0102781, 8.394914 49.0102685, 8.3949414 49.0105472, 8.3949636 49.0105462, 8.3949835 49.0107484, 8.3947759 49.0107569, 8.3947749 49.0107456, 8.3944697 49.0107574, 8.3944547 49.0105952, 8.3945958 49.0105938, 8.394596 49.0105798, 8.3945943 49.010562, 8.3946135 49.0105617, 8.3946078 49.0105025, 8.3946188 49.010502, 8.3946048 49.0103726, 8.3945642 49.0103737, 8.3945632 49.0103563, 8.3945411 49.0103573, 8.3945311 49.0102558, 8.3945271 49.0102154))",,,,,,,,,,Karlsruhe,DE,10b,76133,Karlstraße,,,,,,,,,,,,,"[1251341757, 1251341841, 1251341752, 1251341771, 1251341725, 1251341811, 1251341730, 1251341820, 1251341791, 1251341793, 1251341958, 1251341941, 1251341883, 1251341895, 1251341755, 1251341854, 1251341798, 1251341900, 1251341932, 1251341851, 1251341873, 1251341876, 1251341757]",,,retail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,319301268,"POLYGON ((8.4076066 49.0075791, 8.4075346 49.0077126, 8.4073862 49.0076826, 8.4073957 49.0076601, 8.4073781 49.0076569, 8.4073893 49.0076304, 8.4074069 49.0076336, 8.40742 49.0076023, 8.4073978 49.0075988, 8.4073931 49.0076115, 8.4073106 49.0075982, 8.4073052 49.0076126, 8.4072672 49.0076065, 8.4072774 49.0075794, 8.4072965 49.0075284, 8.4074203 49.007549, 8.4074411 49.0075524, 8.4076066 49.0075791))",,,,,,,,,,Karlsruhe,DE,34,76133,Adlerstraße,,,,,,,,,,,,,"[1244379442, 1244379773, 1244379384, 3080462730, 3080462728, 3080462725, 3080462726, 1244379538, 1244379683, 1244379414, 1244379526, 1244379727, 1244379303, 4933277597, 1244379331, 3257158608, 4933277596, 1244379442]",,,retail,3,,,,,,,,,,,,,,1,hipped,,,,,,,,,,,,,,,,#DAF7A6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,326250580,"POLYGON ((8.473605 49.0334702, 8.4734131 49.0333957, 8.4734494 49.0333555, 8.4736413 49.0334301, 8.473605 49.0334702))",,,,,,,,3.5,,,,,,,,,,,,,,,,,,,"[3328679166, 3328679164, 3328679163, 3328679165, 3328679166]",,,retail,1,,,,,,metal,,,2013..2017,,,,,,skillion,,,,,,,,,,,,,,,,,metal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,329.35,0.5,,,,
way,326768783,"POLYGON ((8.3537534 49.0374701, 8.3538237 49.0374037, 8.3546661 49.03774, 8.3544547 49.0379676, 8.3541743 49.0378557, 8.3542203 49.0378063, 8.354138 49.0377734, 8.3539782 49.0377097, 8.3535074 49.0375217, 8.3536095 49.0374117, 8.3537534 49.0374701))",,,Autohaus Geisser,,,,Jaguar;Land Rover;Volvo,,Autohaus Stefan Geisser GmbH,Karlsruhe,,75,76187,Sudetenstraße,+49 721 5704430,car_repair,,,,,,,,,,,"[3334327176, 5643644827, 3334327177, 3334327178, 5643643520, 5643643519, 5643644858, 5643644855, 3334327179, 5643644821, 3334327176]",,,retail,,,,,,,,,,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,339005823,"POLYGON ((8.4061271 48.9709482, 8.4060946 48.9708188, 8.4061455 48.9708055, 8.4062483 48.9709272, 8.4061271 48.9709482))",,,,,,,,,,Karlsruhe,DE,3,76199,Tulpenstraße,,,,"Maps4BW, LGL, www.lgl-bw.de",,,,,,,,,"[3461901266, 3461901265, 1393734989, 1393735019, 3461901266]",,,retail,1,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,341571052,"POLYGON ((8.4586025 48.9988948, 8.4585308 48.9989006, 8.4585186 48.9988343, 8.4584919 48.9988364, 8.4584786 48.9987643, 8.4585771 48.9987565, 8.4586025 48.9988948))",,,,,,,,,,Karlsruhe,DE,26,76227,Raiherwiesenstraße,,,,,,,,,"Maps4BW, LGL, www.lgl-bw.de",,,,"[3487244406, 3487244407, 3487244404, 3487244405, 3487244403, 3487244402, 3487244406]",,,retail,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,343021416,"POLYGON ((8.3940714 49.0368041, 8.3940552 49.0369462, 8.3937554 49.0369315, 8.3937717 49.0367894, 8.3940714 49.0368041))",,,,,,,,,,Karlsruhe,DE,20,76149,Lorbeerweg,,,,,,,,,,,,,"[3499453037, 3499453039, 3499453038, 3499453036, 3499453037]",,,retail,2,,,,,,,,Bing 2017,2014,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,345699834,"POLYGON ((8.3983965 49.0087855, 8.3983467 49.008745, 8.3984077 49.0087127, 8.3984575 49.0087533, 8.3983965 49.0087855))",,,,,,,,,,Karlsruhe,DE,23a,76133,Herrenstraße,,,,,,,,,,,,,"[3523451484, 3523451482, 3523451481, 3523451483, 3523451484]",,,retail,,,,,,,,,,2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,350147761,"POLYGON ((8.426107 49.0113266, 8.4262595 49.0113331, 8.4262692 49.0112352, 8.4261168 49.0112287, 8.426112 49.0112768, 8.426107 49.0113266))",,,,,,,,,,,,19,,Rintheimer Straße,,,,,,,,,,,,,"[1185982002, 1185982034, 3559063262, 1185981997, 1185982001, 1185982002]",,,retail,1,,,,,,,,"Maps4BW, LGL, www.lgl-bw.de",1970s,,,,,0,flat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,359637586,"POLYGON ((8.4693687 49.0038062, 8.4693062 49.0038393, 8.4692573 49.0037996, 8.4693198 49.0037665, 8.4693687 49.0038062))",,,,,,,,,,,,25,,Pforzheimer Straße,,,,,,,,,,,,,"[3643123710, 3643123711, 3643123709, 3643123708, 3643123710]",,,retail,1,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Maps4BW (LGL, www.lgl-bw.de)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,359637587,"POLYGON ((8.4692573 49.0037996, 8.469166 49.0037253, 8.4692285 49.0036923, 8.4693198 49.0037665, 8.4692573 49.0037996))",,,,,,,,,,,,25,,Pforzheimer Straße,,,,,,,,,,,,,"[3643123709, 3643123707, 3643123706, 3643123708, 3643123709]",,,retail,1,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Maps4BW (LGL, www.lgl-bw.de)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,361163237,"POLYGON ((8.4308903 49.0061664, 8.4309568 49.0061535, 8.4309598 49.00616, 8.4311004 49.0061327, 8.4310974 49.0061261, 8.4311637 49.0061133, 8.4311404 49.0060616, 8.4311171 49.00601, 8.431107 49.0060119, 8.4310482 49.0060234, 8.4310068 49.0059318, 8.4309965 49.0059091, 8.4308634 49.005935, 8.4308736 49.0059577, 8.4309149 49.0060493, 8.4308488 49.0060621, 8.4308436 49.0060631, 8.4308903 49.0061664))",,,,,,,,,,Karlsruhe,DE,64,76131,Durlacher Allee,,,,,,,,,,,,,"[1045422369, 6179545636, 6179545640, 6179545639, 6179545638, 1045422373, 5341282442, 1045422365, 1045422345, 3656776808, 1045422390, 1045422375, 1045422362, 1045422350, 3656776809, 6179545637, 3656776810, 1045422369]",,,retail,2,,,,,,,,"Maps4BW, LGL, www.lgl-bw.de",1886,,,,,1,quadruple_saltbox,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wilhelm Strieder,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,364843266,"POLYGON ((8.3946805 49.0085304, 8.3947332 49.008528, 8.3947344 49.0085393, 8.3947395 49.0085876, 8.3947402 49.0085942, 8.394741 49.0086018, 8.3947425 49.0086165, 8.3947465 49.0086542, 8.3947505 49.0086919, 8.3947519 49.0087056, 8.3947583 49.0087667, 8.3947598 49.0087807, 8.3947071 49.008783, 8.3947065 49.0087776, 8.3947056 49.0087691, 8.3946992 49.008708, 8.3946978 49.0086943, 8.3946938 49.0086566, 8.3946898 49.0086189, 8.3946883 49.0086042, 8.3946817 49.0085417, 8.394681 49.0085352, 8.3946808 49.0085329, 8.3946805 49.0085304))",,,,,,,,4,,,,,,,,,,,,,,,,,,,"[1820846912, 1820846911, 2640942855, 3700503729, 3700503730, 2640942862, 2640942865, 1820846913, 2640942870, 3688237136, 3688237146, 1820846916, 1820846917, 3664566402, 3688237147, 3688237137, 2640942871, 1820846915, 2640942866, 2640942864, 2640942856, 3664566396, 3688237105, 1820846912]",,,retail,1,,,,,,concrete,,,,,,,,0,,,,,,,,,,,,,,,,,,concrete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,365826328,"POLYGON ((8.3978585 49.0095807, 8.3978444 49.0094725, 8.3976407 49.0094835, 8.3976512 49.0096169, 8.3976596 49.0097227, 8.3976646 49.0097864, 8.3977473 49.0097827, 8.3977475 49.0097849, 8.3977854 49.0097832, 8.3978234 49.0097814, 8.3978231 49.0097793, 8.3978379 49.0097786, 8.397899 49.0097759, 8.3979185 49.009775, 8.397938 49.0097741, 8.3979293 49.0097114, 8.3979176 49.0096106, 8.3979168 49.0096026, 8.3979143 49.0095795, 8.3978585 49.0095807))",,,,,,,,,,Karlsruhe,DE,195-197,76133,Kaiserstraße,,,,,,,,,survey,,,,"[2456212490, 1248862519, 1248862572, 1248862934, 1248862099, 1248862232, 3698328906, 3698328908, 3698328907, 3698328905, 3698328903, 2456212497, 3698328902, 3698328901, 1248862961, 1248862690, 1248862424, 3698328886, 1248863089, 2456212490]",,,retail,,,,,,,,,"Maps4BW, LGL, www.lgl-bw.de",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,371970586,"POLYGON ((8.3943477 49.0097856, 8.3943497 49.0098044, 8.3942202 49.0098103, 8.3940928 49.0098161, 8.3940908 49.0097973, 8.3939095 49.0098056, 8.3939101 49.009811, 8.3938504 49.0098137, 8.3937906 49.0098164, 8.39379 49.009811, 8.3935782 49.0098207, 8.3935725 49.0097668, 8.3935488 49.0097532, 8.3935444 49.0097125, 8.3935583 49.009702, 8.3935332 49.0094657, 8.3935225 49.0094662, 8.3935041 49.0092923, 8.3935132 49.0092918, 8.3934873 49.0090487, 8.3934737 49.0090493, 8.3934677 49.0089926, 8.3934902 49.0089916, 8.3934848 49.0089404, 8.3939973 49.008917, 8.3939956 49.0089007, 8.3940827 49.0088968, 8.3941139 49.0088953, 8.3941547 49.0088935, 8.3942525 49.008889, 8.3942542 49.0089052, 8.3947621 49.008882, 8.3947675 49.0089333, 8.394792 49.0089321, 8.394795 49.0089605, 8.394798 49.0089888, 8.3947873 49.0089893, 8.3947958 49.0090692, 8.3947974 49.0090844, 8.3947992 49.009101, 8.394801 49.0091176, 8.394802 49.0091275, 8.3948131 49.0092325, 8.3948218 49.0092321, 8.3948311 49.0093191, 8.3948403 49.009406, 8.3948316 49.0094063, 8.3948575 49.0096501, 8.3948631 49.0096498, 8.3948642 49.0096596, 8.3948736 49.0096592, 8.3948754 49.0096761, 8.3948772 49.0096931, 8.3948678 49.0096935, 8.3948689 49.0097044, 8.3948495 49.0097053, 8.3948555 49.0097626, 8.3946355 49.0097726, 8.3946361 49.0097779, 8.39459 49.00978, 8.3945439 49.0097821, 8.3945434 49.0097767, 8.394486 49.0097793, 8.3943477 49.0097856))",,,,,,,,,,Karlsruhe,DE,217,76133,Kaiserstraße,,,,,,,,"sowohl das Gebäude-Objekt mit den Architektur-Infos (und start_date=1900) als auch das Postgalerie-Objekte (start_date=2001) haben jetzt eine Adresse, weil das viele Auswerter durcheinander bringt. Bitte an beiden Objekten die Adresse belassen!",,,,,"[1083344916, 1083344914, 3191601899, 1083344896, 1083344910, 3656667400, 3656667402, 3656667016, 3656667403, 3656667401, 256026568, 3538953191, 3538953190, 3538953189, 3538953185, 3538953177, 3538953178, 3538953174, 3538953173, 3538953163, 3538953164, 3538953162, 3538953161, 256026569, 1083344912, 1083344900, 3191601630, 1744031948, 3191601629, 1083344919, 1083344911, 256026570, 3538953158, 3538953157, 3590582643, 3538953159, 3538953160, 3191601638, 3538953166, 3538953168, 3538953170, 3191601861, 3538953172, 3538953171, 3590582642, 3538953175, 3538953176, 3538953182, 3588429888, 3588429889, 3538953183, 3588429824, 3538953184, 3588429891, 3588429892, 3538953188, 256026571, 3646161971, 3646161973, 3646153668, 3646161974, 3646161972, 6762475721, 1083344916]",,,retail,4,,,,,,,,,1900,,,,,,,,,,,,,,,,,,,,,,#e6c3b9,sandstone,,yes,Balsa Grundstücksverwaltungs S.a.r.l. & Co Vermietungs KG,,,,,,,,,,,,,,,,,,,,,,,,Hauptpostgebäude,,,,,,,,,,Wilhelm Walter,,,,,,,,,baroque_revival,,,,,,,,,,,,,,,,,,
way,374740936,"POLYGON ((8.3757792 49.0294051, 8.3757574 49.0291964, 8.3758323 49.029193, 8.3758236 49.0291094, 8.3749518 49.0291486, 8.3749824 49.0294409, 8.3749874 49.0294889, 8.3751426 49.029482, 8.3752204 49.0294785, 8.3753034 49.0294747, 8.3752984 49.0294267, 8.3754126 49.0294216, 8.3756404 49.0294113, 8.3757792 49.0294051))",,,,,,,,,,Karlsruhe,DE,14,76187,Josef-Schofer-Straße,,,,,,,,,,,,,"[1459380054, 259979119, 1459380048, 259979120, 259979118, 3120298020, 1459380051, 9180944243, 3120298021, 1459380050, 259979117, 9180944240, 9180944242, 1459380054]",,,retail,1,,,,,,,,"Maps4BW, LGL, www.lgl-bw.de",2013..2014,,,,,0,skillion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,376890809,"POLYGON ((8.4640547 49.0023303, 8.4639594 49.0022908, 8.4638034 49.0024526, 8.4638987 49.0024922, 8.4640547 49.0023303))",,,VELOREP,,,"Tu-Fr 08:30-12:00,14:30-18:00; Sa 08:30-12:00",,,,Karlsruhe,DE,5,76227,Hauptbahnstraße,,bicycle,,,,,,,,,,,"[3802678879, 3802678872, 3802678900, 3802678904, 3802678879]",,,retail,1,,,,,,,,,,,,,Durlach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,
way,389088726,"POLYGON ((8.3929174 49.0414655, 8.3929154 49.0414772, 8.3929675 49.0414809, 8.3929695 49.0414692, 8.3931206 49.0414799, 8.3931439 49.0413381, 8.3925181 49.041294, 8.3924948 49.0414358, 8.3929174 49.0414655))",,,,,,,,,Crystal Sound GmbH,Karlsruhe,DE,25,76149,Am Sandfeld,,,,,,,,,,,,,"[3922503827, 3922503829, 3922503830, 3922503828, 2401141734, 3922503826, 3922503823, 2401141733, 3922503827]",,,retail,,,,,,,,,"Maps4BW, LGL, www.lgl-bw.de",2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,389088736,"POLYGON ((8.3925181 49.041294, 8.3925214 49.0412736, 8.3931309 49.0408439, 8.3932238 49.0408505, 8.3931894 49.0410606, 8.3931796 49.0411203, 8.3931698 49.04118, 8.39316 49.0412397, 8.3931502 49.0412994, 8.3931439 49.0413381, 8.3925181 49.041294))",,,,,,,,,Crystal Sound GmbH,,,,,,,,,,,,,,,,,,"[3922503823, 2401141732, 2401141730, 2401141731, 3922503821, 4909169060, 4909169061, 4909169062, 3922503824, 3922503826, 3922503823]",,,retail,,,,,,,,,"Maps4BW, LGL, www.lgl-bw.de",2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,414713257,"POLYGON ((8.4481356 49.0046626, 8.4480736 49.004503, 8.4480247 49.004484, 8.4479856 49.0044905, 8.4479672 49.0044936, 8.4479397 49.0045259, 8.4480017 49.0046855, 8.448051 49.0047039, 8.4481084 49.0046943, 8.4481356 49.0046626))",,,,,,,,4,,,,,,,,,,,,,,,,,,,"[4158321548, 4158321546, 4158321542, 5405791688, 4158321545, 4158321547, 4158321549, 4158321551, 4158321550, 4158321548]",,,retail,,,,,,,concrete,,,1969-12,,,,,,flat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,441778652,"POLYGON ((8.437957 49.0083453, 8.4379077 49.0082265, 8.438011 49.0082081, 8.4381633 49.0081809, 8.438224 49.0081701, 8.4384142 49.0081361, 8.4384725 49.0081257, 8.4384768 49.008136, 8.4384958 49.008182, 8.4385003 49.0081927, 8.4385109 49.0082184, 8.4385198 49.0082399, 8.4385217 49.0082445, 8.4384639 49.0082548, 8.4382732 49.0082888, 8.4382126 49.0082996, 8.4380602 49.0083269, 8.437957 49.0083453))",,,,,,,,,,,,,,,,,,,,,,,,,,,"[4394806483, 1073025958, 4394806470, 7529547056, 1073025960, 4394806458, 263138216, 4394806456, 4394806464, 4394806468, 4394806471, 4394806473, 4394806474, 4394806475, 4394806479, 7529547055, 4394806480, 4394806483]",,,retail,,,,,,,,,"Maps4BW, LGL, www.lgl-bw.de",1950s..1960s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,491898526,"POLYGON ((8.4622193 49.0190435, 8.4621918 49.0190057, 8.4626391 49.0188658, 8.4626666 49.0189036, 8.4622193 49.0190435))",,,,,,,,,,,,,,,,,,,,,,,,,,,"[445551045, 4839856141, 4839856142, 4839856134, 445551045]",,,retail,,,,,,,,,"Maps4BW, LGL, www.lgl-bw.de",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,491898527,"POLYGON ((8.4626137 49.0188308, 8.4626391 49.0188658, 8.4626666 49.0189036, 8.463121 49.0187615, 8.4628839 49.0184354, 8.4627601 49.0184741, 8.4627796 49.0185009, 8.4627855 49.0184991, 8.4629502 49.0187256, 8.4626137 49.0188308))",,,,,,,,,,,,,,,,,,,,,,,,,,,"[4839856139, 4839856142, 4839856134, 445551047, 445551049, 4839856135, 4839856136, 4839856137, 4839856138, 4839856139]",,,retail,1,,,,,,,,"Maps4BW, LGL, www.lgl-bw.de",,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,491898528,"POLYGON ((8.4623368 49.0184501, 8.4626137 49.0188308, 8.4629502 49.0187256, 8.4627855 49.0184991, 8.4627796 49.0185009, 8.4627601 49.0184741, 8.4628839 49.0184354, 8.4630371 49.0183875, 8.462905 49.0182059, 8.4623504 49.0183795, 8.4623897 49.0184336, 8.4623368 49.0184501))",,,,,,,,,,,,,,,,,,,,,,,,,,,"[4839856143, 4839856139, 4839856138, 4839856137, 4839856136, 4839856135, 445551049, 445551051, 445551053, 445551055, 445551057, 4839856143]",,,retail,1,,,,,,,,"Maps4BW, LGL, www.lgl-bw.de",,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,491898530,"POLYGON ((8.4599506 49.0191228, 8.4598639 49.0191499, 8.4597988 49.0190605, 8.4597287 49.0189641, 8.4602099 49.0188136, 8.4602514 49.0188707, 8.459857 49.0189941, 8.4599506 49.0191228))",,,,,,,,,,,,,,,,,,,,,,,,,,,"[445551083, 445551081, 4897886586, 445551079, 445551076, 445551075, 4839856148, 445551083]",,,retail,1,,,,,,,,"Maps4BW, LGL, www.lgl-bw.de",,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
